Disease,symptoms_text,symptoms_count
Jaundice,itching vomiting fatigue weight_loss high_fever yellowish_skin dark_urine abdominal_pain skin itch pain yellow urine fever weight loss,8
Malaria,chills vomiting high_fever sweating headache nausea diarrhoea muscle_pain pain fever muscle,8
Chicken pox,itching skin_rash fatigue lethargy high_fever headache loss_of_appetite mild_fever swelled_lymph_nodes malaise red_spots_over_body skin spot itch fever body appetite red loss swell,11
Dengue,skin_rash chills joint_pain vomiting fatigue high_fever headache nausea loss_of_appetite pain_behind_the_eyes back_pain malaise muscle_pain red_spots_over_body joint skin spot pain fever eye body appetite red loss muscle,14
Typhoid,chills vomiting fatigue high_fever headache nausea constipation abdominal_pain diarrhoea toxic_look_(typhos) belly_pain pain fever,11
hepatitis A,joint_pain vomiting yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain diarrhoea mild_fever yellowing_of_eyes muscle_pain joint skin pain yellow urine fever eye appetite loss muscle,11
Hepatitis B,itching fatigue lethargy yellowish_skin dark_urine loss_of_appetite abdominal_pain yellow_urine yellowing_of_eyes malaise receiving_blood_transfusion receiving_unsterile_injections receive skin itch pain yellow urine eye appetite loss blood,12
Hepatitis C,fatigue yellowish_skin nausea loss_of_appetite yellowing_of_eyes family_history skin yellow history eye appetite loss,6
Hepatitis D,joint_pain vomiting fatigue yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain yellowing_of_eyes joint skin pain yellow urine eye appetite loss,9
Hepatitis E,joint_pain vomiting fatigue high_fever yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain yellowing_of_eyes acute_liver_failure coma stomach_bleeding joint skin pain yellow urine fever eye appetite stomach loss,13
Alcoholic hepatitis,vomiting yellowish_skin abdominal_pain swelling_of_stomach distention_of_abdomen history_of_alcohol_consumption fluid_overload skin pain yellow history stomach swell,7
Tuberculosis,chills vomiting fatigue weight_loss cough high_fever breathlessness sweating loss_of_appetite mild_fever yellowing_of_eyes swelled_lymph_nodes malaise phlegm chest_pain blood_in_sputum sputum pain yellow fever eye appetite weight loss swell blood,16
Common Cold,continuous_sneezing chills fatigue cough high_fever headache swelled_lymph_nodes malaise phlegm throat_irritation redness_of_eyes sinus_pressure runny_nose congestion chest_pain loss_of_smell muscle_pain throat irritation pain continuous fever eye nose red loss swell muscle,17
Pneumonia,chills fatigue cough high_fever breathlessness sweating malaise phlegm chest_pain fast_heart_rate rusty_sputum sputum pain fever,11
Dimorphic hemmorhoids(piles),constipation pain_during_bowel_movements pain_in_anal_region bloody_stool irritation_in_anus movement irritation pain blood,5
Heart attack,vomiting breathlessness sweating chest_pain pain,4
Varicose veins,fatigue cramps bruising obesity swollen_legs swollen_blood_vessels prominent_veins_on_calf swollen blood,7
Hypothyroidism,fatigue weight_gain cold_hands_and_feets mood_swings lethargy dizziness puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation eye swollen weight nail,13
Hyperthyroidism,fatigue mood_swings weight_loss restlessness sweating diarrhoea fast_heart_rate excessive_hunger muscle_weakness irritability abnormal_menstruation weakness weight loss muscle,11
Hypoglycemia,vomiting fatigue anxiety sweating headache nausea blurred_and_distorted_vision excessive_hunger drying_and_tingling_lips slurred_speech irritability palpitations,12
Osteoarthristis,joint_pain neck_pain knee_pain hip_joint_pain swelling_joints painful_walking joint pain swell neck,6
Arthritis,muscle_weakness stiff_neck swelling_joints movement_stiffness painful_walking joint movement stiff pain weakness swell muscle neck,5
(vertigo) Paroymsal  Positional Vertigo,vomiting headache nausea spinning_movements loss_of_balance unsteadiness movement loss,6
Acne,skin_rash pus_filled_pimples blackheads scurring skin,4
Urinary tract infection,burning_micturition bladder_discomfort foul_smell_ofurine continuous_feel_of_urine continuous urine,4
Psoriasis,skin_rash joint_pain skin_peeling silver_like_dusting small_dents_in_nails inflammatory_nails joint skin pain nail,6
Impetigo,skin_rash high_fever blister red_sore_around_nose yellow_crust_ooze skin yellow fever nose red,5
Fungal infection,itching skin_rash nodal_skin_eruptions dischromic_patches skin itch patch,4
Allergy,continuous_sneezing shivering chills watering_from_eyes continuous eye,4
GERD,stomach_pain acidity ulcers_on_tongue vomiting cough chest_pain pain stomach,6
Chronic cholestasis,itching vomiting yellowish_skin nausea loss_of_appetite abdominal_pain yellowing_of_eyes skin itch pain yellow eye appetite loss,7
Drug Reaction,itching skin_rash stomach_pain burning_micturition spotting_urination skin spot itch pain stomach,5
Peptic ulcer diseae,vomiting indigestion loss_of_appetite abdominal_pain passage_of_gases internal_itching itch pain appetite loss,6
AIDS,muscle_wasting patches_in_throat high_fever extra_marital_contacts throat fever patch muscle,4
Diabetes ,fatigue weight_loss restlessness lethargy irregular_sugar_level blurred_and_distorted_vision obesity excessive_hunger increased_appetite polyuria appetite weight loss,10
Gastroenteritis,vomiting sunken_eyes dehydration diarrhoea eye,4
Bronchial Asthma,fatigue cough high_fever breathlessness family_history mucoid_sputum sputum history fever,6
Hypertension ,headache chest_pain dizziness loss_of_balance lack_of_concentration pain loss,5
Migraine,acidity indigestion headache blurred_and_distorted_vision excessive_hunger stiff_neck depression irritability visual_disturbances stiff neck,9
Cervical spondylosis,back_pain weakness_in_limbs neck_pain dizziness loss_of_balance pain weakness loss neck,5
Paralysis (brain hemorrhage),vomiting headache weakness_of_one_body_side altered_sensorium weakness body,4
Jaundice,itching vomiting fatigue weight_loss high_fever yellowish_skin dark_urine abdominal_pain skin itch pain yellow urine fever weight loss,8
Malaria,chills vomiting high_fever sweating headache nausea diarrhoea muscle_pain pain fever muscle,8
Chicken pox,itching skin_rash fatigue lethargy high_fever headache loss_of_appetite mild_fever swelled_lymph_nodes malaise red_spots_over_body skin spot itch fever body appetite red loss swell,11
Dengue,skin_rash chills joint_pain vomiting fatigue high_fever headache nausea loss_of_appetite pain_behind_the_eyes back_pain malaise muscle_pain red_spots_over_body joint skin spot pain fever eye body appetite red loss muscle,14
Typhoid,chills vomiting fatigue high_fever headache nausea constipation abdominal_pain diarrhoea toxic_look_(typhos) belly_pain pain fever,11
hepatitis A,joint_pain vomiting yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain diarrhoea mild_fever yellowing_of_eyes muscle_pain joint skin pain yellow urine fever eye appetite loss muscle,11
Hepatitis B,itching fatigue lethargy yellowish_skin dark_urine loss_of_appetite abdominal_pain yellow_urine yellowing_of_eyes malaise receiving_blood_transfusion receiving_unsterile_injections receive skin itch pain yellow urine eye appetite loss blood,12
Hepatitis C,fatigue yellowish_skin nausea loss_of_appetite yellowing_of_eyes family_history skin yellow history eye appetite loss,6
Hepatitis D,joint_pain vomiting fatigue yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain yellowing_of_eyes joint skin pain yellow urine eye appetite loss,9
Hepatitis E,joint_pain vomiting fatigue high_fever yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain yellowing_of_eyes acute_liver_failure coma stomach_bleeding joint skin pain yellow urine fever eye appetite stomach loss,13
Alcoholic hepatitis,vomiting yellowish_skin abdominal_pain swelling_of_stomach distention_of_abdomen history_of_alcohol_consumption fluid_overload skin pain yellow history stomach swell,7
Tuberculosis,chills vomiting fatigue weight_loss cough high_fever breathlessness sweating loss_of_appetite mild_fever yellowing_of_eyes swelled_lymph_nodes malaise phlegm chest_pain blood_in_sputum sputum pain yellow fever eye appetite weight loss swell blood,16
Common Cold,continuous_sneezing chills fatigue cough high_fever headache swelled_lymph_nodes malaise phlegm throat_irritation redness_of_eyes sinus_pressure runny_nose congestion chest_pain loss_of_smell muscle_pain throat irritation pain continuous fever eye nose red loss swell muscle,17
Pneumonia,chills fatigue cough high_fever breathlessness sweating malaise phlegm chest_pain fast_heart_rate rusty_sputum sputum pain fever,11
Dimorphic hemmorhoids(piles),constipation pain_during_bowel_movements pain_in_anal_region bloody_stool irritation_in_anus movement irritation pain blood,5
Heart attack,vomiting breathlessness sweating chest_pain pain,4
Varicose veins,fatigue cramps bruising obesity swollen_legs swollen_blood_vessels prominent_veins_on_calf swollen blood,7
Hypothyroidism,fatigue weight_gain cold_hands_and_feets mood_swings lethargy dizziness puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation eye swollen weight nail,13
Hyperthyroidism,fatigue mood_swings weight_loss restlessness sweating diarrhoea fast_heart_rate excessive_hunger muscle_weakness irritability abnormal_menstruation weakness weight loss muscle,11
Hypoglycemia,vomiting fatigue anxiety sweating headache nausea blurred_and_distorted_vision excessive_hunger drying_and_tingling_lips slurred_speech irritability palpitations,12
Osteoarthristis,joint_pain neck_pain knee_pain hip_joint_pain swelling_joints painful_walking joint pain swell neck,6
Arthritis,muscle_weakness stiff_neck swelling_joints movement_stiffness painful_walking joint movement stiff pain weakness swell muscle neck,5
(vertigo) Paroymsal  Positional Vertigo,vomiting headache nausea spinning_movements loss_of_balance unsteadiness movement loss,6
Acne,skin_rash pus_filled_pimples blackheads scurring skin,4
Urinary tract infection,burning_micturition bladder_discomfort foul_smell_ofurine continuous_feel_of_urine continuous urine,4
Psoriasis,skin_rash joint_pain skin_peeling silver_like_dusting small_dents_in_nails inflammatory_nails joint skin pain nail,6
Impetigo,skin_rash high_fever blister red_sore_around_nose yellow_crust_ooze skin yellow fever nose red,5
Fungal infection,itching skin_rash nodal_skin_eruptions dischromic_patches skin itch patch,4
Allergy,continuous_sneezing shivering chills watering_from_eyes continuous eye,4
GERD,stomach_pain acidity ulcers_on_tongue vomiting cough chest_pain pain stomach,6
Chronic cholestasis,itching vomiting yellowish_skin nausea loss_of_appetite abdominal_pain yellowing_of_eyes skin itch pain yellow eye appetite loss,7
Drug Reaction,itching skin_rash stomach_pain burning_micturition spotting_urination skin spot itch pain stomach,5
Peptic ulcer diseae,vomiting indigestion loss_of_appetite abdominal_pain passage_of_gases internal_itching itch pain appetite loss,6
AIDS,muscle_wasting patches_in_throat high_fever extra_marital_contacts throat fever patch muscle,4
Diabetes ,fatigue weight_loss restlessness lethargy irregular_sugar_level blurred_and_distorted_vision obesity excessive_hunger increased_appetite polyuria appetite weight loss,10
Gastroenteritis,vomiting sunken_eyes dehydration diarrhoea eye,4
Bronchial Asthma,fatigue cough high_fever breathlessness family_history mucoid_sputum sputum history fever,6
Hypertension ,headache chest_pain dizziness loss_of_balance lack_of_concentration pain loss,5
Migraine,acidity indigestion headache blurred_and_distorted_vision excessive_hunger stiff_neck depression irritability visual_disturbances stiff neck,9
Cervical spondylosis,back_pain weakness_in_limbs neck_pain dizziness loss_of_balance pain weakness loss neck,5
Paralysis (brain hemorrhage),vomiting headache weakness_of_one_body_side altered_sensorium weakness body,4
Jaundice,itching vomiting fatigue weight_loss high_fever yellowish_skin dark_urine abdominal_pain skin itch pain yellow urine fever weight loss,8
Malaria,chills vomiting high_fever sweating headache nausea diarrhoea muscle_pain pain fever muscle,8
Chicken pox,itching skin_rash fatigue lethargy high_fever headache loss_of_appetite mild_fever swelled_lymph_nodes malaise red_spots_over_body skin spot itch fever body appetite red loss swell,11
Dengue,skin_rash chills joint_pain vomiting fatigue high_fever headache nausea loss_of_appetite pain_behind_the_eyes back_pain malaise muscle_pain red_spots_over_body joint skin spot pain fever eye body appetite red loss muscle,14
Typhoid,chills vomiting fatigue high_fever headache nausea constipation abdominal_pain diarrhoea toxic_look_(typhos) belly_pain pain fever,11
hepatitis A,joint_pain vomiting yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain diarrhoea mild_fever yellowing_of_eyes muscle_pain joint skin pain yellow urine fever eye appetite loss muscle,11
Hepatitis B,itching fatigue lethargy yellowish_skin dark_urine loss_of_appetite abdominal_pain yellow_urine yellowing_of_eyes malaise receiving_blood_transfusion receiving_unsterile_injections receive skin itch pain yellow urine eye appetite loss blood,12
Hepatitis C,fatigue yellowish_skin nausea loss_of_appetite yellowing_of_eyes family_history skin yellow history eye appetite loss,6
Hepatitis D,joint_pain vomiting fatigue yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain yellowing_of_eyes joint skin pain yellow urine eye appetite loss,9
Hepatitis E,joint_pain vomiting fatigue high_fever yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain yellowing_of_eyes acute_liver_failure coma stomach_bleeding joint skin pain yellow urine fever eye appetite stomach loss,13
Alcoholic hepatitis,vomiting yellowish_skin abdominal_pain swelling_of_stomach distention_of_abdomen history_of_alcohol_consumption fluid_overload skin pain yellow history stomach swell,7
Tuberculosis,chills vomiting fatigue weight_loss cough high_fever breathlessness sweating loss_of_appetite mild_fever yellowing_of_eyes swelled_lymph_nodes malaise phlegm chest_pain blood_in_sputum sputum pain yellow fever eye appetite weight loss swell blood,16
Common Cold,continuous_sneezing chills fatigue cough high_fever headache swelled_lymph_nodes malaise phlegm throat_irritation redness_of_eyes sinus_pressure runny_nose congestion chest_pain loss_of_smell muscle_pain throat irritation pain continuous fever eye nose red loss swell muscle,17
Pneumonia,chills fatigue cough high_fever breathlessness sweating malaise phlegm chest_pain fast_heart_rate rusty_sputum sputum pain fever,11
Dimorphic hemmorhoids(piles),constipation pain_during_bowel_movements pain_in_anal_region bloody_stool irritation_in_anus movement irritation pain blood,5
Heart attack,vomiting breathlessness sweating chest_pain pain,4
Varicose veins,fatigue cramps bruising obesity swollen_legs swollen_blood_vessels prominent_veins_on_calf swollen blood,7
Hypothyroidism,fatigue weight_gain cold_hands_and_feets mood_swings lethargy dizziness puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation eye swollen weight nail,13
Hyperthyroidism,fatigue mood_swings weight_loss restlessness sweating diarrhoea fast_heart_rate excessive_hunger muscle_weakness irritability abnormal_menstruation weakness weight loss muscle,11
Hypoglycemia,vomiting fatigue anxiety sweating headache nausea blurred_and_distorted_vision excessive_hunger drying_and_tingling_lips slurred_speech irritability palpitations,12
Osteoarthristis,joint_pain neck_pain knee_pain hip_joint_pain swelling_joints painful_walking joint pain swell neck,6
Arthritis,muscle_weakness stiff_neck swelling_joints movement_stiffness painful_walking joint movement stiff pain weakness swell muscle neck,5
(vertigo) Paroymsal  Positional Vertigo,vomiting headache nausea spinning_movements loss_of_balance unsteadiness movement loss,6
Acne,skin_rash pus_filled_pimples blackheads scurring skin,4
Urinary tract infection,burning_micturition bladder_discomfort foul_smell_ofurine continuous_feel_of_urine continuous urine,4
Psoriasis,skin_rash joint_pain skin_peeling silver_like_dusting small_dents_in_nails inflammatory_nails joint skin pain nail,6
Impetigo,skin_rash high_fever blister red_sore_around_nose yellow_crust_ooze skin yellow fever nose red,5
Fungal infection,itching skin_rash nodal_skin_eruptions dischromic_patches skin itch patch,4
Allergy,continuous_sneezing shivering chills watering_from_eyes continuous eye,4
GERD,stomach_pain acidity ulcers_on_tongue vomiting cough chest_pain pain stomach,6
Chronic cholestasis,itching vomiting yellowish_skin nausea loss_of_appetite abdominal_pain yellowing_of_eyes skin itch pain yellow eye appetite loss,7
Drug Reaction,itching skin_rash stomach_pain burning_micturition spotting_urination skin spot itch pain stomach,5
Peptic ulcer diseae,vomiting indigestion loss_of_appetite abdominal_pain passage_of_gases internal_itching itch pain appetite loss,6
AIDS,muscle_wasting patches_in_throat high_fever extra_marital_contacts throat fever patch muscle,4
Diabetes ,fatigue weight_loss restlessness lethargy irregular_sugar_level blurred_and_distorted_vision obesity excessive_hunger increased_appetite polyuria appetite weight loss,10
Gastroenteritis,vomiting sunken_eyes dehydration diarrhoea eye,4
Bronchial Asthma,fatigue cough high_fever breathlessness family_history mucoid_sputum sputum history fever,6
Hypertension ,headache chest_pain dizziness loss_of_balance lack_of_concentration pain loss,5
Migraine,acidity indigestion headache blurred_and_distorted_vision excessive_hunger stiff_neck depression irritability visual_disturbances stiff neck,9
Cervical spondylosis,back_pain weakness_in_limbs neck_pain dizziness loss_of_balance pain weakness loss neck,5
Paralysis (brain hemorrhage),vomiting headache weakness_of_one_body_side altered_sensorium weakness body,4
Jaundice,itching vomiting fatigue weight_loss high_fever yellowish_skin dark_urine abdominal_pain skin itch pain yellow urine fever weight loss,8
Malaria,chills vomiting high_fever sweating headache nausea diarrhoea muscle_pain pain fever muscle,8
Chicken pox,itching skin_rash fatigue lethargy high_fever headache loss_of_appetite mild_fever swelled_lymph_nodes malaise red_spots_over_body skin spot itch fever body appetite red loss swell,11
Dengue,skin_rash chills joint_pain vomiting fatigue high_fever headache nausea loss_of_appetite pain_behind_the_eyes back_pain malaise muscle_pain red_spots_over_body joint skin spot pain fever eye body appetite red loss muscle,14
Typhoid,chills vomiting fatigue high_fever headache nausea constipation abdominal_pain diarrhoea toxic_look_(typhos) belly_pain pain fever,11
hepatitis A,joint_pain vomiting yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain diarrhoea mild_fever yellowing_of_eyes muscle_pain joint skin pain yellow urine fever eye appetite loss muscle,11
Hepatitis B,itching fatigue lethargy yellowish_skin dark_urine loss_of_appetite abdominal_pain yellow_urine yellowing_of_eyes malaise receiving_blood_transfusion receiving_unsterile_injections receive skin itch pain yellow urine eye appetite loss blood,12
Hepatitis C,fatigue yellowish_skin nausea loss_of_appetite yellowing_of_eyes family_history skin yellow history eye appetite loss,6
Hepatitis D,joint_pain vomiting fatigue yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain yellowing_of_eyes joint skin pain yellow urine eye appetite loss,9
Hepatitis E,joint_pain vomiting fatigue high_fever yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain yellowing_of_eyes acute_liver_failure coma stomach_bleeding joint skin pain yellow urine fever eye appetite stomach loss,13
Alcoholic hepatitis,vomiting yellowish_skin abdominal_pain swelling_of_stomach distention_of_abdomen history_of_alcohol_consumption fluid_overload skin pain yellow history stomach swell,7
Tuberculosis,chills vomiting fatigue weight_loss cough high_fever breathlessness sweating loss_of_appetite mild_fever yellowing_of_eyes swelled_lymph_nodes malaise phlegm chest_pain blood_in_sputum sputum pain yellow fever eye appetite weight loss swell blood,16
Common Cold,continuous_sneezing chills fatigue cough high_fever headache swelled_lymph_nodes malaise phlegm throat_irritation redness_of_eyes sinus_pressure runny_nose congestion chest_pain loss_of_smell muscle_pain throat irritation pain continuous fever eye nose red loss swell muscle,17
Pneumonia,chills fatigue cough high_fever breathlessness sweating malaise phlegm chest_pain fast_heart_rate rusty_sputum sputum pain fever,11
Dimorphic hemmorhoids(piles),constipation pain_during_bowel_movements pain_in_anal_region bloody_stool irritation_in_anus movement irritation pain blood,5
Heart attack,vomiting breathlessness sweating chest_pain pain,4
Varicose veins,fatigue cramps bruising obesity swollen_legs swollen_blood_vessels prominent_veins_on_calf swollen blood,7
Hypothyroidism,fatigue weight_gain cold_hands_and_feets mood_swings lethargy dizziness puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation eye swollen weight nail,13
Hyperthyroidism,fatigue mood_swings weight_loss restlessness sweating diarrhoea fast_heart_rate excessive_hunger muscle_weakness irritability abnormal_menstruation weakness weight loss muscle,11
Hypoglycemia,vomiting fatigue anxiety sweating headache nausea blurred_and_distorted_vision excessive_hunger drying_and_tingling_lips slurred_speech irritability palpitations,12
Osteoarthristis,joint_pain neck_pain knee_pain hip_joint_pain swelling_joints painful_walking joint pain swell neck,6
Arthritis,muscle_weakness stiff_neck swelling_joints movement_stiffness painful_walking joint movement stiff pain weakness swell muscle neck,5
(vertigo) Paroymsal  Positional Vertigo,vomiting headache nausea spinning_movements loss_of_balance unsteadiness movement loss,6
Acne,skin_rash pus_filled_pimples blackheads scurring skin,4
Urinary tract infection,burning_micturition bladder_discomfort foul_smell_ofurine continuous_feel_of_urine continuous urine,4
Psoriasis,skin_rash joint_pain skin_peeling silver_like_dusting small_dents_in_nails inflammatory_nails joint skin pain nail,6
Impetigo,skin_rash high_fever blister red_sore_around_nose yellow_crust_ooze skin yellow fever nose red,5
Fungal infection,itching skin_rash nodal_skin_eruptions dischromic_patches skin itch patch,4
Allergy,continuous_sneezing shivering chills watering_from_eyes continuous eye,4
GERD,stomach_pain acidity ulcers_on_tongue vomiting cough chest_pain pain stomach,6
Chronic cholestasis,itching vomiting yellowish_skin nausea loss_of_appetite abdominal_pain yellowing_of_eyes skin itch pain yellow eye appetite loss,7
Drug Reaction,itching skin_rash stomach_pain burning_micturition spotting_urination skin spot itch pain stomach,5
Peptic ulcer diseae,vomiting indigestion loss_of_appetite abdominal_pain passage_of_gases internal_itching itch pain appetite loss,6
AIDS,muscle_wasting patches_in_throat high_fever extra_marital_contacts throat fever patch muscle,4
Diabetes ,fatigue weight_loss restlessness lethargy irregular_sugar_level blurred_and_distorted_vision obesity excessive_hunger increased_appetite polyuria appetite weight loss,10
Gastroenteritis,vomiting sunken_eyes dehydration diarrhoea eye,4
Bronchial Asthma,fatigue cough high_fever breathlessness family_history mucoid_sputum sputum history fever,6
Hypertension ,headache chest_pain dizziness loss_of_balance lack_of_concentration pain loss,5
Migraine,acidity indigestion headache blurred_and_distorted_vision excessive_hunger stiff_neck depression irritability visual_disturbances stiff neck,9
Cervical spondylosis,back_pain weakness_in_limbs neck_pain dizziness loss_of_balance pain weakness loss neck,5
Paralysis (brain hemorrhage),vomiting headache weakness_of_one_body_side altered_sensorium weakness body,4
Jaundice,itching vomiting fatigue weight_loss high_fever yellowish_skin dark_urine abdominal_pain skin itch pain yellow urine fever weight loss,8
Malaria,chills vomiting high_fever sweating headache nausea diarrhoea muscle_pain pain fever muscle,8
Chicken pox,itching skin_rash fatigue lethargy high_fever headache loss_of_appetite mild_fever swelled_lymph_nodes malaise red_spots_over_body skin spot itch fever body appetite red loss swell,11
Dengue,skin_rash chills joint_pain vomiting fatigue high_fever headache nausea loss_of_appetite pain_behind_the_eyes back_pain malaise muscle_pain red_spots_over_body joint skin spot pain fever eye body appetite red loss muscle,14
Typhoid,chills vomiting fatigue high_fever headache nausea constipation abdominal_pain diarrhoea toxic_look_(typhos) belly_pain pain fever,11
hepatitis A,joint_pain vomiting yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain diarrhoea mild_fever yellowing_of_eyes muscle_pain joint skin pain yellow urine fever eye appetite loss muscle,11
Hepatitis B,itching fatigue lethargy yellowish_skin dark_urine loss_of_appetite abdominal_pain yellow_urine yellowing_of_eyes malaise receiving_blood_transfusion receiving_unsterile_injections receive skin itch pain yellow urine eye appetite loss blood,12
Hepatitis C,fatigue yellowish_skin nausea loss_of_appetite yellowing_of_eyes family_history skin yellow history eye appetite loss,6
Hepatitis D,joint_pain vomiting fatigue yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain yellowing_of_eyes joint skin pain yellow urine eye appetite loss,9
Hepatitis E,joint_pain vomiting fatigue high_fever yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain yellowing_of_eyes acute_liver_failure coma stomach_bleeding joint skin pain yellow urine fever eye appetite stomach loss,13
Alcoholic hepatitis,vomiting yellowish_skin abdominal_pain swelling_of_stomach distention_of_abdomen history_of_alcohol_consumption fluid_overload skin pain yellow history stomach swell,7
Tuberculosis,chills vomiting fatigue weight_loss cough high_fever breathlessness sweating loss_of_appetite mild_fever yellowing_of_eyes swelled_lymph_nodes malaise phlegm chest_pain blood_in_sputum sputum pain yellow fever eye appetite weight loss swell blood,16
Common Cold,continuous_sneezing chills fatigue cough high_fever headache swelled_lymph_nodes malaise phlegm throat_irritation redness_of_eyes sinus_pressure runny_nose congestion chest_pain loss_of_smell muscle_pain throat irritation pain continuous fever eye nose red loss swell muscle,17
Pneumonia,chills fatigue cough high_fever breathlessness sweating malaise phlegm chest_pain fast_heart_rate rusty_sputum sputum pain fever,11
Dimorphic hemmorhoids(piles),constipation pain_during_bowel_movements pain_in_anal_region bloody_stool irritation_in_anus movement irritation pain blood,5
Heart attack,vomiting breathlessness sweating chest_pain pain,4
Varicose veins,fatigue cramps bruising obesity swollen_legs swollen_blood_vessels prominent_veins_on_calf swollen blood,7
Hypothyroidism,fatigue weight_gain cold_hands_and_feets mood_swings lethargy dizziness puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation eye swollen weight nail,13
Hyperthyroidism,fatigue mood_swings weight_loss restlessness sweating diarrhoea fast_heart_rate excessive_hunger muscle_weakness irritability abnormal_menstruation weakness weight loss muscle,11
Hypoglycemia,vomiting fatigue anxiety sweating headache nausea blurred_and_distorted_vision excessive_hunger drying_and_tingling_lips slurred_speech irritability palpitations,12
Osteoarthristis,joint_pain neck_pain knee_pain hip_joint_pain swelling_joints painful_walking joint pain swell neck,6
Arthritis,muscle_weakness stiff_neck swelling_joints movement_stiffness painful_walking joint movement stiff pain weakness swell muscle neck,5
(vertigo) Paroymsal  Positional Vertigo,vomiting headache nausea spinning_movements loss_of_balance unsteadiness movement loss,6
Acne,skin_rash pus_filled_pimples blackheads scurring skin,4
Urinary tract infection,burning_micturition bladder_discomfort foul_smell_ofurine continuous_feel_of_urine continuous urine,4
Psoriasis,skin_rash joint_pain skin_peeling silver_like_dusting small_dents_in_nails inflammatory_nails joint skin pain nail,6
Impetigo,skin_rash high_fever blister red_sore_around_nose yellow_crust_ooze skin yellow fever nose red,5
Fungal infection,itching skin_rash nodal_skin_eruptions dischromic_patches skin itch patch,4
Allergy,continuous_sneezing shivering chills watering_from_eyes continuous eye,4
GERD,stomach_pain acidity ulcers_on_tongue vomiting cough chest_pain pain stomach,6
Chronic cholestasis,itching vomiting yellowish_skin nausea loss_of_appetite abdominal_pain yellowing_of_eyes skin itch pain yellow eye appetite loss,7
Drug Reaction,itching skin_rash stomach_pain burning_micturition spotting_urination skin spot itch pain stomach,5
Peptic ulcer diseae,vomiting indigestion loss_of_appetite abdominal_pain passage_of_gases internal_itching itch pain appetite loss,6
AIDS,muscle_wasting patches_in_throat high_fever extra_marital_contacts throat fever patch muscle,4
Diabetes ,fatigue weight_loss restlessness lethargy irregular_sugar_level blurred_and_distorted_vision obesity excessive_hunger increased_appetite polyuria appetite weight loss,10
Gastroenteritis,vomiting sunken_eyes dehydration diarrhoea eye,4
Bronchial Asthma,fatigue cough high_fever breathlessness family_history mucoid_sputum sputum history fever,6
Hypertension ,headache chest_pain dizziness loss_of_balance lack_of_concentration pain loss,5
Migraine,acidity indigestion headache blurred_and_distorted_vision excessive_hunger stiff_neck depression irritability visual_disturbances stiff neck,9
Cervical spondylosis,back_pain weakness_in_limbs neck_pain dizziness loss_of_balance pain weakness loss neck,5
Paralysis (brain hemorrhage),vomiting headache weakness_of_one_body_side altered_sensorium weakness body,4
Jaundice,itching vomiting fatigue weight_loss high_fever yellowish_skin dark_urine abdominal_pain skin itch pain yellow urine fever weight loss,8
Malaria,chills vomiting high_fever sweating headache nausea diarrhoea muscle_pain pain fever muscle,8
Chicken pox,itching skin_rash fatigue lethargy high_fever headache loss_of_appetite mild_fever swelled_lymph_nodes malaise red_spots_over_body skin spot itch fever body appetite red loss swell,11
Dengue,skin_rash chills joint_pain vomiting fatigue high_fever headache nausea loss_of_appetite pain_behind_the_eyes back_pain malaise muscle_pain red_spots_over_body joint skin spot pain fever eye body appetite red loss muscle,14
Typhoid,chills vomiting fatigue high_fever headache nausea constipation abdominal_pain diarrhoea toxic_look_(typhos) belly_pain pain fever,11
hepatitis A,joint_pain vomiting yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain diarrhoea mild_fever yellowing_of_eyes muscle_pain joint skin pain yellow urine fever eye appetite loss muscle,11
Hepatitis B,itching fatigue lethargy yellowish_skin dark_urine loss_of_appetite abdominal_pain yellow_urine yellowing_of_eyes malaise receiving_blood_transfusion receiving_unsterile_injections receive skin itch pain yellow urine eye appetite loss blood,12
Hepatitis C,fatigue yellowish_skin nausea loss_of_appetite yellowing_of_eyes family_history skin yellow history eye appetite loss,6
Hepatitis D,joint_pain vomiting fatigue yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain yellowing_of_eyes joint skin pain yellow urine eye appetite loss,9
